"gene","TF_family","class","isTF","isHomoeolog"
"TRIDC7BG040570",NA,"homolog",FALSE,TRUE
"TRIDC7BG040590",NA,"homolog",FALSE,TRUE
"TRIDC7BG040640",NA,"homolog",FALSE,TRUE
"TRIDC7BG040680",NA,"homolog",FALSE,TRUE
"TRIDC7BG040690",NA,"homolog",FALSE,TRUE
"TRIDC7BG040700",NA,"homolog",FALSE,TRUE
"TRIDC7BG040710",NA,"homolog",FALSE,TRUE
"TRIDC7BG040720",NA,"homolog",FALSE,TRUE
"TRIDC7BG040730",NA,"homolog",FALSE,TRUE
"TRIDC7BG040750",NA,"homolog",FALSE,TRUE
"TRIDC7BG040760",NA,"homolog",FALSE,TRUE
"TRIDC7BG040770",NA,"singleton",FALSE,FALSE
"TRIDC7BG040780",NA,"homolog",FALSE,TRUE
"TRIDC7BG040790",NA,"homolog",FALSE,TRUE
"TRIDC7BG040810",NA,"homolog",FALSE,TRUE
"TRIDC7BG040830",NA,"homolog",FALSE,TRUE
"TRIDC7BG040840",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG040880",NA,"homolog",FALSE,TRUE
"TRIDC7BG040890",NA,"homolog",FALSE,TRUE
"TRIDC7BG040910",NA,"homolog",FALSE,TRUE
"TRIDC7BG040920",NA,"homolog",FALSE,TRUE
"TRIDC7BG040940",NA,"homolog",FALSE,TRUE
"TRIDC7BG040950",NA,"homolog",FALSE,TRUE
"TRIDC7BG040980",NA,"homolog",FALSE,TRUE
"TRIDC7BG040990",NA,"homolog",FALSE,TRUE
"TRIDC7BG041000",NA,"homolog",FALSE,TRUE
"TRIDC7BG041010",NA,"homolog",FALSE,TRUE
"TRIDC7BG041030",NA,"homolog",FALSE,TRUE
"TRIDC7BG041050",NA,"homolog",FALSE,TRUE
"TRIDC7BG041060",NA,"homolog",FALSE,TRUE
"TRIDC7BG041080",NA,"homolog",FALSE,TRUE
"TRIDC7BG041110",NA,"homolog",FALSE,TRUE
"TRIDC7BG041120",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG041140",NA,"homolog",FALSE,TRUE
"TRIDC7BG041150",NA,"singleton",FALSE,FALSE
"TRIDC7BG041170",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG041180",NA,"homolog",FALSE,TRUE
"TRIDC7BG041190",NA,"homolog",FALSE,TRUE
"TRIDC7BG041200",NA,"singleton",FALSE,FALSE
"TRIDC7BG041230",NA,"homolog",FALSE,TRUE
"TRIDC7BG041250",NA,"homolog",FALSE,TRUE
"TRIDC7BG041260",NA,"singleton",FALSE,FALSE
"TRIDC7BG041320",NA,"singleton",FALSE,FALSE
"TRIDC7BG041330",NA,"homolog",FALSE,TRUE
"TRIDC7BG041340",NA,"homolog",FALSE,TRUE
"TRIDC7BG041370",NA,"homolog",FALSE,TRUE
"TRIDC7BG041400",NA,"singleton",FALSE,FALSE
"TRIDC7BG041410",NA,"homolog",FALSE,TRUE
"TRIDC7BG041420",NA,"homolog",FALSE,TRUE
"TRIDC7BG041440",NA,"homolog",FALSE,TRUE
"TRIDC7BG041450",NA,"homolog",FALSE,TRUE
"TRIDC7BG041460",NA,"homolog",FALSE,TRUE
"TRIDC7BG041490",NA,"homolog",FALSE,TRUE
"TRIDC7BG041500",NA,"homolog",FALSE,TRUE
"TRIDC7BG041510",NA,"homolog",FALSE,TRUE
"TRIDC7BG041520",NA,"homolog",FALSE,TRUE
"TRIDC7BG041550",NA,"homolog",FALSE,TRUE
"TRIDC7BG041560",NA,"homolog",FALSE,TRUE
"TRIDC7BG041570",NA,"homolog",FALSE,TRUE
"TRIDC7BG041610",NA,"homolog",FALSE,TRUE
"TRIDC7BG041630",NA,"singleton",FALSE,FALSE
"TRIDC7BG041650",NA,"homolog",FALSE,TRUE
"TRIDC7BG041660",NA,"homolog",FALSE,TRUE
"TRIDC7BG041690",NA,"homolog",FALSE,TRUE
"TRIDC7BG041740",NA,"homolog",FALSE,TRUE
"TRIDC7BG041750",NA,"homolog",FALSE,TRUE
"TRIDC7BG041780",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG041790",NA,"homolog",FALSE,TRUE
"TRIDC7BG041800",NA,"homolog",FALSE,TRUE
"TRIDC7BG041820",NA,"homolog",FALSE,TRUE
"TRIDC7BG041850",NA,"homolog",FALSE,TRUE
"TRIDC7BG041870",NA,"singleton",FALSE,FALSE
"TRIDC7BG041880",NA,"homolog",FALSE,TRUE
"TRIDC7BG041890",NA,"homolog",FALSE,TRUE
"TRIDC7BG041900",NA,"homolog",FALSE,TRUE
"TRIDC7BG041920",NA,"singleton",FALSE,FALSE
"TRIDC7BG041950",NA,"homolog",FALSE,TRUE
"TRIDC7BG041960",NA,"homolog",FALSE,TRUE
"TRIDC7BG041990",NA,"homolog",FALSE,TRUE
"TRIDC7BG042000",NA,"homolog",FALSE,TRUE
"TRIDC7BG042010",NA,"homolog",FALSE,TRUE
"TRIDC7BG042040",NA,"homolog",FALSE,TRUE
"TRIDC7BG042050",NA,"homolog",FALSE,TRUE
"TRIDC7BG042090",NA,"homolog",FALSE,TRUE
"TRIDC7BG042110",NA,"homolog",FALSE,TRUE
"TRIDC7BG042120",NA,"homolog",FALSE,TRUE
"TRIDC7BG042130",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG042140",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG042170",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG042210",NA,"singleton",FALSE,FALSE
"TRIDC7BG042220",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG042230",NA,"homolog",FALSE,TRUE
"TRIDC7BG042240",NA,"homolog",FALSE,TRUE
"TRIDC7BG042250",NA,"homolog",FALSE,TRUE
"TRIDC7BG042260",NA,"homolog",FALSE,TRUE
"TRIDC7BG042270",NA,"homolog",FALSE,TRUE
"TRIDC7BG042280",NA,"homolog",FALSE,TRUE
"TRIDC7BG042290",NA,"homolog",FALSE,TRUE
"TRIDC7BG042300",NA,"homolog",FALSE,TRUE
"TRIDC7BG042310",NA,"homolog",FALSE,TRUE
"TRIDC7BG042320",NA,"homolog",FALSE,TRUE
"TRIDC7BG042330",NA,"homolog",FALSE,TRUE
"TRIDC7BG042340",NA,"homolog",FALSE,TRUE
"TRIDC7BG042390",NA,"homolog",FALSE,TRUE
"TRIDC7BG042400",NA,"singleton",FALSE,FALSE
"TRIDC7BG042420",NA,"homolog",FALSE,TRUE
"TRIDC7BG042430",NA,"homolog",FALSE,TRUE
"TRIDC7BG042440",NA,"homolog",FALSE,TRUE
"TRIDC7BG042450",NA,"homolog",FALSE,TRUE
"TRIDC7BG042490",NA,"homolog",FALSE,TRUE
"TRIDC7BG042500",NA,"homolog",FALSE,TRUE
"TRIDC7BG042510",NA,"homolog",FALSE,TRUE
"TRIDC7BG042530",NA,"homolog",FALSE,TRUE
"TRIDC7BG042540",NA,"homolog",FALSE,TRUE
"TRIDC7BG042550",NA,"homolog",FALSE,TRUE
"TRIDC7BG042560",NA,"singleton",FALSE,FALSE
"TRIDC7BG042570",NA,"homolog",FALSE,TRUE
"TRIDC7BG042580",NA,"homolog",FALSE,TRUE
"TRIDC7BG042620",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG042650",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG042660",NA,"homolog",FALSE,TRUE
"TRIDC7BG042670",NA,"homolog",FALSE,TRUE
"TRIDC7BG042690",NA,"homolog",FALSE,TRUE
"TRIDC7BG042710",NA,"homolog",FALSE,TRUE
"TRIDC7BG042740",NA,"homolog",FALSE,TRUE
"TRIDC7BG042750",NA,"homolog",FALSE,TRUE
"TRIDC7BG042760",NA,"homolog",FALSE,TRUE
"TRIDC7BG042790",NA,"homolog",FALSE,TRUE
"TRIDC7BG042810",NA,"homolog",FALSE,TRUE
"TRIDC7BG042850",NA,"homolog",FALSE,TRUE
"TRIDC7BG042860",NA,"homolog",FALSE,TRUE
"TRIDC7BG042880",NA,"homolog",FALSE,TRUE
"TRIDC7BG042910",NA,"homolog",FALSE,TRUE
"TRIDC7BG042920",NA,"homolog",FALSE,TRUE
"TRIDC7BG042960",NA,"singleton",FALSE,FALSE
"TRIDC7BG042970",NA,"homolog",FALSE,TRUE
"TRIDC7BG042980",NA,"singleton",FALSE,FALSE
"TRIDC7BG043010",NA,"homolog",FALSE,TRUE
"TRIDC7BG043020",NA,"homolog",FALSE,TRUE
"TRIDC7BG043030",NA,"homolog",FALSE,TRUE
"TRIDC7BG043040",NA,"homolog",FALSE,TRUE
"TRIDC7BG043050",NA,"homolog",FALSE,TRUE
"TRIDC7BG043060",NA,"homolog",FALSE,TRUE
"TRIDC7BG043070",NA,"homolog",FALSE,TRUE
"TRIDC7BG043080",NA,"homolog",FALSE,TRUE
"TRIDC7BG043090",NA,"homolog",FALSE,TRUE
"TRIDC7BG043110",NA,"homolog",FALSE,TRUE
"TRIDC7BG043150",NA,"homolog",FALSE,TRUE
"TRIDC7BG043180",NA,"unknown",FALSE,FALSE
"TRIDC7BG043200",NA,"singleton",FALSE,FALSE
"TRIDC7BG043210",NA,"homolog",FALSE,TRUE
"TRIDC7BG043220",NA,"homolog",FALSE,TRUE
"TRIDC7BG043230",NA,"homolog",FALSE,TRUE
"TRIDC7BG043240",NA,"homolog",FALSE,TRUE
"TRIDC7BG043250",NA,"singleton",FALSE,FALSE
"TRIDC7BG043260",NA,"homolog",FALSE,TRUE
"TRIDC7BG043280",NA,"homolog",FALSE,TRUE
"TRIDC7BG043290",NA,"homolog",FALSE,TRUE
"TRIDC7BG043320",NA,"homolog",FALSE,TRUE
"TRIDC7BG043330",NA,"homolog",FALSE,TRUE
"TRIDC7BG043340",NA,"homolog",FALSE,TRUE
"TRIDC7BG043370",NA,"homolog",FALSE,TRUE
"TRIDC7BG043380",NA,"homolog",FALSE,TRUE
"TRIDC7BG043410",NA,"homolog",FALSE,TRUE
"TRIDC7BG043420",NA,"homolog",FALSE,TRUE
"TRIDC7BG043440",NA,"homolog",FALSE,TRUE
"TRIDC7BG043450",NA,"homolog",FALSE,TRUE
"TRIDC7BG043460",NA,"homolog",FALSE,TRUE
"TRIDC7BG043470",NA,"homolog",FALSE,TRUE
"TRIDC7BG043510",NA,"homolog",FALSE,TRUE
"TRIDC7BG043530",NA,"homolog",FALSE,TRUE
"TRIDC7BG043550",NA,"homolog",FALSE,TRUE
"TRIDC7BG043560",NA,"homolog",FALSE,TRUE
"TRIDC7BG043570",NA,"singleton",FALSE,FALSE
"TRIDC7BG043590",NA,"homolog",FALSE,TRUE
"TRIDC7BG043600",NA,"singleton",FALSE,FALSE
"TRIDC7BG043610",NA,"homolog",FALSE,TRUE
"TRIDC7BG043620",NA,"homolog",FALSE,TRUE
"TRIDC7BG043630",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG043650",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG043660",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG043680",NA,"homolog",FALSE,TRUE
"TRIDC7BG043710",NA,"homolog",FALSE,TRUE
"TRIDC7BG043730",NA,"homolog",FALSE,TRUE
"TRIDC7BG043770",NA,"homolog",FALSE,TRUE
"TRIDC7BG043780",NA,"homolog",FALSE,TRUE
"TRIDC7BG043800",NA,"homolog",FALSE,TRUE
"TRIDC7BG043810",NA,"homolog",FALSE,TRUE
"TRIDC7BG043840",NA,"homolog",FALSE,TRUE
"TRIDC7BG043850",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG043860",NA,"homolog",FALSE,TRUE
"TRIDC7BG043870",NA,"singleton",FALSE,FALSE
"TRIDC7BG043880",NA,"homolog",FALSE,TRUE
"TRIDC7BG043900",NA,"homolog",FALSE,TRUE
"TRIDC7BG043940",NA,"homolog",FALSE,TRUE
"TRIDC7BG043960",NA,"homolog",FALSE,TRUE
"TRIDC7BG043970",NA,"homolog",FALSE,TRUE
"TRIDC7BG043980",NA,"homolog",FALSE,TRUE
"TRIDC7BG044010",NA,"homolog",FALSE,TRUE
"TRIDC7BG044020",NA,"homolog",FALSE,TRUE
"TRIDC7BG044040",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044050",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044070",NA,"homolog",FALSE,TRUE
"TRIDC7BG044080",NA,"homolog",FALSE,TRUE
"TRIDC7BG044100",NA,"homolog",FALSE,TRUE
"TRIDC7BG044140",NA,"homolog",FALSE,TRUE
"TRIDC7BG044150",NA,"homolog",FALSE,TRUE
"TRIDC7BG044160",NA,"homolog",FALSE,TRUE
"TRIDC7BG044170",NA,"homolog",FALSE,TRUE
"TRIDC7BG044210",NA,"homolog",FALSE,TRUE
"TRIDC7BG044240",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044260",NA,"homolog",FALSE,TRUE
"TRIDC7BG044270",NA,"homolog",FALSE,TRUE
"TRIDC7BG044280",NA,"homolog",FALSE,TRUE
"TRIDC7BG044310",NA,"homolog",FALSE,TRUE
"TRIDC7BG044330",NA,"homolog",FALSE,TRUE
"TRIDC7BG044350",NA,"homolog",FALSE,TRUE
"TRIDC7BG044360",NA,"homolog",FALSE,TRUE
"TRIDC7BG044370",NA,"homolog",FALSE,TRUE
"TRIDC7BG044390",NA,"homolog",FALSE,TRUE
"TRIDC7BG044400",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044410",NA,"homolog",FALSE,TRUE
"TRIDC7BG044420",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044430",NA,"homolog",FALSE,TRUE
"TRIDC7BG044440",NA,"homolog",FALSE,TRUE
"TRIDC7BG044470",NA,"homolog",FALSE,TRUE
"TRIDC7BG044480",NA,"homolog",FALSE,TRUE
"TRIDC7BG044490",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044500",NA,"homolog",FALSE,TRUE
"TRIDC7BG044510",NA,"homolog",FALSE,TRUE
"TRIDC7BG044520",NA,"homolog",FALSE,TRUE
"TRIDC7BG044530",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044540",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044560",NA,"homolog",FALSE,TRUE
"TRIDC7BG044570",NA,"homolog",FALSE,TRUE
"TRIDC7BG044580",NA,"homolog",FALSE,TRUE
"TRIDC7BG044590",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044600",NA,"homolog",FALSE,TRUE
"TRIDC7BG044620",NA,"homolog",FALSE,TRUE
"TRIDC7BG044630",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044640",NA,"homolog",FALSE,TRUE
"TRIDC7BG044660",NA,"homolog",FALSE,TRUE
"TRIDC7BG044670",NA,"homolog",FALSE,TRUE
"TRIDC7BG044680",NA,"homolog",FALSE,TRUE
"TRIDC7BG044700",NA,"homolog",FALSE,TRUE
"TRIDC7BG044770",NA,"homolog",FALSE,TRUE
"TRIDC7BG044780",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044790",NA,"homolog",FALSE,TRUE
"TRIDC7BG044800",NA,"homolog",FALSE,TRUE
"TRIDC7BG044810",NA,"homolog",FALSE,TRUE
"TRIDC7BG044820",NA,"homolog",FALSE,TRUE
"TRIDC7BG044840",NA,"homolog",FALSE,TRUE
"TRIDC7BG044850",NA,"homolog",FALSE,TRUE
"TRIDC7BG044860",NA,"homolog",FALSE,TRUE
"TRIDC7BG044880",NA,"singleton",FALSE,FALSE
"TRIDC7BG044890",NA,"singleton",FALSE,FALSE
"TRIDC7BG044900",NA,"homolog",FALSE,TRUE
"TRIDC7BG044910",NA,"homolog",FALSE,TRUE
"TRIDC7BG044920",NA,"homolog",FALSE,TRUE
"TRIDC7BG044930",NA,"homolog",FALSE,TRUE
"TRIDC7BG044940",NA,"homolog",FALSE,TRUE
"TRIDC7BG044950",NA,"homolog",FALSE,TRUE
"TRIDC7BG044960",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG044970",NA,"homolog",FALSE,TRUE
"TRIDC7BG045030",NA,"homolog",FALSE,TRUE
"TRIDC7BG045040",NA,"homolog",FALSE,TRUE
"TRIDC7BG045060",NA,"homolog",FALSE,TRUE
"TRIDC7BG045070",NA,"homolog",FALSE,TRUE
"TRIDC7BG045090",NA,"homolog",FALSE,TRUE
"TRIDC7BG045140",NA,"homolog",FALSE,TRUE
"TRIDC7BG045150",NA,"homolog",FALSE,TRUE
"TRIDC7BG045160",NA,"homolog",FALSE,TRUE
"TRIDC7BG045180",NA,"homolog",FALSE,TRUE
"TRIDC7BG045230",NA,"homolog",FALSE,TRUE
"TRIDC7BG045240",NA,"singleton",FALSE,FALSE
"TRIDC7BG045260",NA,"homolog",FALSE,TRUE
"TRIDC7BG045270",NA,"homolog",FALSE,TRUE
"TRIDC7BG045290",NA,"homolog",FALSE,TRUE
"TRIDC7BG045320",NA,"homolog",FALSE,TRUE
"TRIDC7BG045330",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG045340",NA,"homolog",FALSE,TRUE
"TRIDC7BG045350",NA,"homolog",FALSE,TRUE
"TRIDC7BG045360",NA,"homolog",FALSE,TRUE
"TRIDC7BG045370",NA,"homolog",FALSE,TRUE
"TRIDC7BG045390",NA,"homolog",FALSE,TRUE
"TRIDC7BG045400",NA,"homolog",FALSE,TRUE
"TRIDC7BG045420",NA,"homolog",FALSE,TRUE
"TRIDC7BG045450",NA,"homolog",FALSE,TRUE
"TRIDC7BG045480",NA,"singleton",FALSE,FALSE
"TRIDC7BG045490",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG045500",NA,"homolog",FALSE,TRUE
"TRIDC7BG045510",NA,"homolog",FALSE,TRUE
"TRIDC7BG045520",NA,"homolog",FALSE,TRUE
"TRIDC7BG045580",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG045600",NA,"homolog",FALSE,TRUE
"TRIDC7BG045610",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG045620",NA,"unknown",FALSE,FALSE
"TRIDC7BG045630",NA,"homolog",FALSE,TRUE
"TRIDC7BG045640",NA,"homolog",FALSE,TRUE
"TRIDC7BG045650",NA,"homolog",FALSE,TRUE
"TRIDC7BG045660",NA,"homolog",FALSE,TRUE
"TRIDC7BG045670",NA,"homolog",FALSE,TRUE
"TRIDC7BG045680",NA,"homolog",FALSE,TRUE
"TRIDC7BG045690",NA,"homolog",FALSE,TRUE
"TRIDC7BG045700",NA,"homolog",FALSE,TRUE
"TRIDC7BG045720",NA,"homolog",FALSE,TRUE
"TRIDC7BG045740",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG045750",NA,"homolog",FALSE,TRUE
"TRIDC7BG045760",NA,"homolog",FALSE,TRUE
"TRIDC7BG045770",NA,"homolog",FALSE,TRUE
"TRIDC7BG045780",NA,"homolog",FALSE,TRUE
"TRIDC7BG045790",NA,"homolog",FALSE,TRUE
"TRIDC7BG045810",NA,"homolog",FALSE,TRUE
"TRIDC7BG045820",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG045830",NA,"singleton",FALSE,FALSE
"TRIDC7BG045850",NA,"homolog",FALSE,TRUE
"TRIDC7BG045860",NA,"homolog",FALSE,TRUE
"TRIDC7BG045880",NA,"homolog",FALSE,TRUE
"TRIDC7BG045900",NA,"singleton",FALSE,FALSE
"TRIDC7BG045940",NA,"homolog",FALSE,TRUE
"TRIDC7BG045950",NA,"homolog",FALSE,TRUE
"TRIDC7BG045960",NA,"homolog",FALSE,TRUE
"TRIDC7BG045970",NA,"homolog",FALSE,TRUE
"TRIDC7BG045980",NA,"singleton",FALSE,FALSE
"TRIDC7BG045990",NA,"homolog",FALSE,TRUE
"TRIDC7BG046000",NA,"unknown",FALSE,FALSE
"TRIDC7BG046020",NA,"homolog",FALSE,TRUE
"TRIDC7BG046040",NA,"homolog",FALSE,TRUE
"TRIDC7BG046050",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046060",NA,"unknown",FALSE,FALSE
"TRIDC7BG046070",NA,"homolog",FALSE,TRUE
"TRIDC7BG046090",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046100",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046110",NA,"homolog",FALSE,TRUE
"TRIDC7BG046130",NA,"homolog",FALSE,TRUE
"TRIDC7BG046140",NA,"homolog",FALSE,TRUE
"TRIDC7BG046160",NA,"homolog",FALSE,TRUE
"TRIDC7BG046170",NA,"homolog",FALSE,TRUE
"TRIDC7BG046190",NA,"homolog",FALSE,TRUE
"TRIDC7BG046210",NA,"homolog",FALSE,TRUE
"TRIDC7BG046220",NA,"homolog",FALSE,TRUE
"TRIDC7BG046230",NA,"homolog",FALSE,TRUE
"TRIDC7BG046240",NA,"homolog",FALSE,TRUE
"TRIDC7BG046250",NA,"homolog",FALSE,TRUE
"TRIDC7BG046280",NA,"homolog",FALSE,TRUE
"TRIDC7BG046330",NA,"homolog",FALSE,TRUE
"TRIDC7BG046360",NA,"homolog",FALSE,TRUE
"TRIDC7BG046380",NA,"homolog",FALSE,TRUE
"TRIDC7BG046390",NA,"homolog",FALSE,TRUE
"TRIDC7BG046420",NA,"homolog",FALSE,TRUE
"TRIDC7BG046470",NA,"homolog",FALSE,TRUE
"TRIDC7BG046480",NA,"homolog",FALSE,TRUE
"TRIDC7BG046510",NA,"homolog",FALSE,TRUE
"TRIDC7BG046520",NA,"homolog",FALSE,TRUE
"TRIDC7BG046540",NA,"homolog",FALSE,TRUE
"TRIDC7BG046550",NA,"homolog",FALSE,TRUE
"TRIDC7BG046570",NA,"homolog",FALSE,TRUE
"TRIDC7BG046580",NA,"homolog",FALSE,TRUE
"TRIDC7BG046590",NA,"homolog",FALSE,TRUE
"TRIDC7BG046600",NA,"homolog",FALSE,TRUE
"TRIDC7BG046610",NA,"homolog",FALSE,TRUE
"TRIDC7BG046630",NA,"homolog",FALSE,TRUE
"TRIDC7BG046640",NA,"homolog",FALSE,TRUE
"TRIDC7BG046650",NA,"homolog",FALSE,TRUE
"TRIDC7BG046660",NA,"homolog",FALSE,TRUE
"TRIDC7BG046670",NA,"homolog",FALSE,TRUE
"TRIDC7BG046710",NA,"homolog",FALSE,TRUE
"TRIDC7BG046730",NA,"homolog",FALSE,TRUE
"TRIDC7BG046740",NA,"singleton",FALSE,FALSE
"TRIDC7BG046750",NA,"homolog",FALSE,TRUE
"TRIDC7BG046770",NA,"homolog",FALSE,TRUE
"TRIDC7BG046790",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046800",NA,"homolog",FALSE,TRUE
"TRIDC7BG046810",NA,"homolog",FALSE,TRUE
"TRIDC7BG046820",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046830",NA,"homolog",FALSE,TRUE
"TRIDC7BG046840",NA,"homolog",FALSE,TRUE
"TRIDC7BG046850",NA,"homolog",FALSE,TRUE
"TRIDC7BG046870",NA,"homolog",FALSE,TRUE
"TRIDC7BG046880",NA,"homolog",FALSE,TRUE
"TRIDC7BG046890",NA,"homolog",FALSE,TRUE
"TRIDC7BG046900",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046910",NA,"homolog",FALSE,TRUE
"TRIDC7BG046920",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046930",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG046940",NA,"homolog",FALSE,TRUE
"TRIDC7BG046960",NA,"homolog",FALSE,TRUE
"TRIDC7BG046970",NA,"homolog",FALSE,TRUE
"TRIDC7BG046980",NA,"homolog",FALSE,TRUE
"TRIDC7BG047010",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047020",NA,"homolog",FALSE,TRUE
"TRIDC7BG047030",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047100",NA,"homolog",FALSE,TRUE
"TRIDC7BG047110",NA,"homolog",FALSE,TRUE
"TRIDC7BG047120",NA,"homolog",FALSE,TRUE
"TRIDC7BG047140",NA,"homolog",FALSE,TRUE
"TRIDC7BG047160",NA,"homolog",FALSE,TRUE
"TRIDC7BG047170",NA,"homolog",FALSE,TRUE
"TRIDC7BG047180",NA,"homolog",FALSE,TRUE
"TRIDC7BG047190",NA,"homolog",FALSE,TRUE
"TRIDC7BG047210",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047240",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047270",NA,"homolog",FALSE,TRUE
"TRIDC7BG047300",NA,"homolog",FALSE,TRUE
"TRIDC7BG047340",NA,"homolog",FALSE,TRUE
"TRIDC7BG047380",NA,"homolog",FALSE,TRUE
"TRIDC7BG047390",NA,"homolog",FALSE,TRUE
"TRIDC7BG047400",NA,"homolog",FALSE,TRUE
"TRIDC7BG047420",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047440",NA,"homolog",FALSE,TRUE
"TRIDC7BG047450",NA,"homolog",FALSE,TRUE
"TRIDC7BG047460",NA,"homolog",FALSE,TRUE
"TRIDC7BG047480",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047490",NA,"homolog",FALSE,TRUE
"TRIDC7BG047500",NA,"homolog",FALSE,TRUE
"TRIDC7BG047510",NA,"homolog",FALSE,TRUE
"TRIDC7BG047520",NA,"homolog",FALSE,TRUE
"TRIDC7BG047540",NA,"homolog",FALSE,TRUE
"TRIDC7BG047550",NA,"homolog",FALSE,TRUE
"TRIDC7BG047610",NA,"homolog",FALSE,TRUE
"TRIDC7BG047620",NA,"homolog",FALSE,TRUE
"TRIDC7BG047630",NA,"homolog",FALSE,TRUE
"TRIDC7BG047640",NA,"homolog",FALSE,TRUE
"TRIDC7BG047650",NA,"homolog",FALSE,TRUE
"TRIDC7BG047670",NA,"homolog",FALSE,TRUE
"TRIDC7BG047710",NA,"singleton",FALSE,FALSE
"TRIDC7BG047720",NA,"homolog",FALSE,TRUE
"TRIDC7BG047730",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047740",NA,"homolog",FALSE,TRUE
"TRIDC7BG047760",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047770",NA,"homolog",FALSE,TRUE
"TRIDC7BG047780",NA,"unknown",FALSE,FALSE
"TRIDC7BG047790",NA,"homolog",FALSE,TRUE
"TRIDC7BG047800",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047810",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG047840",NA,"unknown",FALSE,FALSE
"TRIDC7BG047850",NA,"homolog",FALSE,TRUE
"TRIDC7BG047860",NA,"homolog",FALSE,TRUE
"TRIDC7BG047870",NA,"homolog",FALSE,TRUE
"TRIDC7BG047890",NA,"homolog",FALSE,TRUE
"TRIDC7BG047900",NA,"homolog",FALSE,TRUE
"TRIDC7BG047920",NA,"homolog",FALSE,TRUE
"TRIDC7BG047960",NA,"homolog",FALSE,TRUE
"TRIDC7BG047990",NA,"homolog",FALSE,TRUE
"TRIDC7BG048010",NA,"homolog",FALSE,TRUE
"TRIDC7BG048050",NA,"homolog",FALSE,TRUE
"TRIDC7BG048060",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048070",NA,"homolog",FALSE,TRUE
"TRIDC7BG048120",NA,"homolog",FALSE,TRUE
"TRIDC7BG048130",NA,"homolog",FALSE,TRUE
"TRIDC7BG048140",NA,"homolog",FALSE,TRUE
"TRIDC7BG048150",NA,"homolog",FALSE,TRUE
"TRIDC7BG048160",NA,"hit2homolog",FALSE,FALSE
"TRIDC7BG048170",NA,"homolog",FALSE,TRUE
"TRIDC7BG048180",NA,"homolog",FALSE,TRUE
"TRIDC7BG048190",NA,"homolog",FALSE,TRUE
"TRIDC7BG048210",NA,"homolog",FALSE,TRUE
"TRIDC7BG048220",NA,"singleton",FALSE,FALSE
"TRIDC7BG048230",NA,"homolog",FALSE,TRUE
"TRIDC7BG048320",NA,"hit2homolog",FALSE,FALSE
